field_id,ingest_time,weather_time,humidity,wind_speed_mps,temperature_c
Field-A,2025-03-04 06:05:11,2025-03-03 19:00:00,0.69906086,2.834419,16.804827
Field-A,2025-03-03 22:17:00,2025-03-03 19:30:00,0.35396254,5.0624137,18.364578
Field-A,2025-03-03 21:25:07,2025-03-03 20:30:00,0.50612676,5.8678193,24.425808
Field-A,2025-03-04 02:59:30,2025-03-03 21:00:00,0.88600326,3.2996109,24.815369
Field-A,2025-03-04 00:45:18,2025-03-03 21:30:00,0.33996126,6.097136,19.723217
Field-A,2025-03-03 23:44:15,2025-03-03 22:00:00,0.6371318,4.0624347,25.623034
Field-A,2025-03-04 00:53:32,2025-03-03 22:30:00,0.5465882,3.0863628,16.059477
Field-A,2025-03-04 03:37:32,2025-03-03 23:00:00,0.22445776,9.826907,20.832317
Field-A,2025-03-04 00:08:40,2025-03-03 23:30:00,0.69847745,7.5469866,23.031195
Field-A,2025-03-04 09:56:42,2025-03-04 00:00:00,0.23369133,5.9601808,23.133268
Field-A,2025-03-04 11:57:52,2025-03-04 00:30:00,0.5275,4.337989,22.411995
Field-A,2025-03-04 03:23:17,2025-03-04 01:00:00,0.7787696,4.516263,20.418324
Field-A,2025-03-04 08:24:30,2025-03-04 01:30:00,0.4845935,8.59346,29.699896
Field-A,2025-03-04 02:25:51,2025-03-04 02:00:00,0.41732785,5.8744707,12.22213
Field-A,2025-03-04 03:31:11,2025-03-04 02:30:00,0.7240642,0.5,14.913454
Field-A,2025-03-04 06:24:52,2025-03-04 03:00:00,0.53508675,10.526065,14.498426
Field-A,2025-03-04 13:39:52,2025-03-04 03:30:00,0.50708926,5.602737,13.42353
Field-A,2025-03-04 13:21:14,2025-03-04 04:00:00,0.80949867,5.955412,2.0785956
Field-A,2025-03-04 13:01:52,2025-03-04 04:30:00,0.36988983,7.5907288,25.624054
Field-A,2025-03-04 06:17:27,2025-03-04 05:00:00,0.4972707,6.223886,8.817717
Field-A,2025-03-04 08:06:00,2025-03-04 05:30:00,0.7359605,6.843199,17.188704
Field-A,2025-03-04 13:02:03,2025-03-04 06:00:00,0.3582495,4.2678084,6.046972
Field-A,2025-03-04 10:55:46,2025-03-04 06:30:00,0.8995625,2.4944503,20.34501
Field-A,2025-03-04 15:54:38,2025-03-04 07:00:00,0.54096746,5.816512,10.502228
Field-A,2025-03-04 14:07:52,2025-03-04 07:30:00,0.73741496,8.349552,8.048266
Field-A,2025-03-04 14:50:41,2025-03-04 08:00:00,0.7370383,3.7748344,17.360405
Field-A,2025-03-04 15:24:31,2025-03-04 08:30:00,0.55258816,3.5983472,11.094858
Field-A,2025-03-04 20:13:06,2025-03-04 09:00:00,0.4937778,7.8862424,11.980886
Field-A,2025-03-04 16:10:05,2025-03-04 09:30:00,0.5722664,4.1940603,17.202528
Field-A,2025-03-04 19:05:14,2025-03-04 10:00:00,0.7082832,4.296768,21.599926
Field-A,2025-03-04 16:19:21,2025-03-04 10:30:00,0.40244353,4.3790827,10.271196
Field-A,2025-03-04 12:03:23,2025-03-04 11:00:00,0.36341345,5.0570416,9.061653
Field-A,2025-03-04 18:00:01,2025-03-04 11:30:00,0.84715647,1.7379962,16.164385
Field-A,2025-03-04 22:16:06,2025-03-04 12:00:00,0.4477261,4.0134516,19.774769
Field-A,2025-03-04 21:37:17,2025-03-04 12:30:00,0.6437351,5.7068095,26.239286
Field-A,2025-03-04 19:34:28,2025-03-04 13:00:00,0.54360324,5.6911235,8.500692
Field-A,2025-03-05 00:58:30,2025-03-04 13:30:00,0.5515842,7.747585,13.77423
Field-A,2025-03-05 01:36:44,2025-03-04 14:00:00,0.8374702,9.246663,24.230503
Field-A,2025-03-05 01:48:33,2025-03-04 14:30:00,0.56466955,8.527464,29.811663
Field-A,2025-03-05 02:49:22,2025-03-04 15:00:00,0.51577127,7.2122355,9.048363
Field-A,2025-03-04 19:29:27,2025-03-04 15:30:00,0.53145117,4.872784,10.828317
Field-A,2025-03-04 17:57:54,2025-03-04 16:00:00,0.4893775,3.829248,18.6677
Field-A,2025-03-04 21:48:30,2025-03-04 16:30:00,0.45938367,5.2393327,11.955798
Field-A,2025-03-04 19:58:52,2025-03-04 17:00:00,0.49009958,6.488273,10.685378
Field-A,2025-03-04 19:25:16,2025-03-04 17:30:00,0.87937784,7.008263,17.711294
Field-A,2025-03-05 01:50:31,2025-03-04 18:00:00,0.708068,6.5707884,26.84594
Field-A,2025-03-04 19:49:21,2025-03-04 18:30:00,0.51786464,4.933414,6.833624
Field-A,2025-03-04 19:40:06,2025-03-04 19:00:00,0.756698,6.931097,26.488338
Field-A,2025-03-04 21:42:46,2025-03-04 19:30:00,0.29430512,7.9739194,11.976616
Field-A,2025-03-05 00:48:42,2025-03-04 20:00:00,0.8276221,7.136353,18.420544
Field-A,2025-03-05 04:24:57,2025-03-04 20:30:00,0.81312805,5.1295714,27.135956
Field-A,2025-03-05 08:51:39,2025-03-04 21:00:00,0.98254013,3.3655329,18.277266
Field-A,2025-03-05 04:59:50,2025-03-04 21:30:00,0.76207924,3.3133516,13.9175625
Field-A,2025-03-05 04:18:40,2025-03-04 22:00:00,0.6587022,3.7013211,21.02723
Field-A,2025-03-05 02:02:35,2025-03-04 22:30:00,0.8124053,5.7655654,14.787837
Field-A,2025-03-05 02:58:33,2025-03-04 23:00:00,0.4673543,6.3435683,19.649458
Field-A,2025-03-05 06:55:12,2025-03-04 23:30:00,0.508825,2.088029,14.567233
Field-A,2025-03-05 02:13:41,2025-03-05 00:00:00,0.5684359,4.091211,22.02807
Field-A,2025-03-05 01:26:26,2025-03-05 00:30:00,0.8263987,5.735228,6.2403784
Field-A,2025-03-05 10:00:05,2025-03-05 01:00:00,0.42594188,3.220704,8.905349
Field-A,2025-03-05 13:17:50,2025-03-05 01:30:00,0.40682888,6.154589,6.1375012
Field-A,2025-03-05 13:09:49,2025-03-05 02:00:00,0.62257683,4.523658,15.604994
Field-A,2025-03-05 10:34:36,2025-03-05 02:30:00,0.7091555,3.6084754,5.2932324
Field-A,2025-03-05 14:05:35,2025-03-05 03:00:00,0.4534455,5.317052,11.157179
Field-A,2025-03-05 12:35:27,2025-03-05 03:30:00,0.70067525,6.063017,8.247439
Field-A,2025-03-05 04:46:53,2025-03-05 04:00:00,0.8263119,3.3332365,26.357733
Field-A,2025-03-05 09:10:49,2025-03-05 04:30:00,0.7960831,4.6662526,9.065238
Field-A,2025-03-05 05:54:31,2025-03-05 05:00:00,0.6435927,6.2288923,6.99418
Field-A,2025-03-05 08:37:04,2025-03-05 05:30:00,0.5636924,3.5234015,17.738369
Field-A,2025-03-05 17:53:15,2025-03-05 06:00:00,0.89241225,1.552935,27.807749
Field-A,2025-03-05 16:24:26,2025-03-05 06:30:00,0.58277273,1.8195375,15.1875305
Field-A,2025-03-05 18:26:21,2025-03-05 07:00:00,0.7492638,4.280288,15.728965
Field-A,2025-03-05 13:16:18,2025-03-05 07:30:00,0.93249065,2.2994797,25.035303
Field-A,2025-03-05 10:38:00,2025-03-05 08:00:00,0.7303482,4.435012,22.147606
Field-A,2025-03-05 13:02:51,2025-03-05 08:30:00,0.40052357,8.862874,18.977905
Field-A,2025-03-05 11:22:19,2025-03-05 09:00:00,0.3569759,2.1670835,11.9236145
Field-A,2025-03-05 21:05:11,2025-03-05 09:30:00,0.52642673,4.5782695,19.191706
Field-A,2025-03-05 17:04:30,2025-03-05 10:00:00,0.70770985,9.89107,6.474511
Field-A,2025-03-05 11:05:02,2025-03-05 10:30:00,0.6600615,6.097886,11.634272
Field-A,2025-03-05 14:48:22,2025-03-05 11:00:00,0.9772748,4.391009,26.020239
Field-A,2025-03-05 17:28:31,2025-03-05 11:30:00,0.6583101,4.8548584,25.113949
Field-A,2025-03-05 20:37:06,2025-03-05 12:00:00,0.5210606,6.1445975,19.062393
Field-A,2025-03-05 23:15:29,2025-03-05 12:30:00,0.3759984,8.930698,2.494524
Field-A,2025-03-05 15:28:07,2025-03-05 13:00:00,0.79247874,4.032122,7.5424495
Field-A,2025-03-05 21:58:02,2025-03-05 13:30:00,0.578909,3.5332575,11.243693
Field-A,2025-03-05 23:40:28,2025-03-05 14:00:00,0.30889484,2.1666207,14.798107
Field-A,2025-03-05 23:52:08,2025-03-05 14:30:00,0.5840069,5.426811,7.247122
Field-A,2025-03-05 18:23:18,2025-03-05 15:00:00,0.40076715,2.1074877,14.275804
Field-A,2025-03-05 19:33:58,2025-03-05 15:30:00,0.50338525,4.1796784,28.371067
Field-A,2025-03-05 17:40:12,2025-03-05 16:00:00,0.58111453,3.2008965,18.805851
Field-A,2025-03-05 23:28:47,2025-03-05 16:30:00,0.41706795,7.5630717,17.531786
Field-A,2025-03-05 21:06:21,2025-03-05 17:00:00,0.49222764,4.0815277,8.877112
Field-A,2025-03-05 22:27:40,2025-03-05 17:30:00,0.44605842,6.073247,4.5271063
Field-A,2025-03-05 18:14:14,2025-03-05 18:00:00,0.45088795,1.6709976,7.402625
Field-A,2025-03-06 05:49:59,2025-03-05 18:30:00,0.3985563,5.4893155,4.244276
Field-A,2025-03-06 02:44:21,2025-03-05 19:00:00,0.49310237,2.5530474,16.525248
Field-A,2025-03-05 22:21:31,2025-03-05 19:30:00,0.41895428,4.263573,18.6872
Field-A,2025-03-05 20:48:49,2025-03-05 20:00:00,0.68558514,10.064646,9.24297
Field-A,2025-03-06 01:10:52,2025-03-05 20:30:00,0.616144,7.2507834,17.035435
Field-A,2025-03-05 22:46:15,2025-03-05 21:00:00,0.7950487,4.9174924,26.282957
Field-A,2025-03-06 07:31:15,2025-03-05 22:00:00,0.7019185,3.1866157,21.392872
Field-A,2025-03-05 23:08:11,2025-03-05 22:30:00,0.6609257,7.763476,14.776116
Field-A,2025-03-06 05:04:01,2025-03-05 23:00:00,0.7132607,1.8281162,21.166729
Field-A,2025-03-06 08:46:16,2025-03-05 23:30:00,0.66398597,4.66337,25.46267
Field-A,2025-03-06 07:06:54,2025-03-06 00:00:00,0.58903587,2.2348626,1.949403
Field-A,2025-03-06 02:04:51,2025-03-06 00:30:00,0.57472134,5.766007,26.374483
Field-A,2025-03-06 04:22:31,2025-03-06 01:00:00,0.39609942,5.3231344,12.187892
Field-A,2025-03-06 03:34:10,2025-03-06 01:30:00,0.73100555,4.5231376,12.2552595
Field-A,2025-03-06 13:40:00,2025-03-06 02:00:00,0.5743669,7.602525,13.515504
Field-A,2025-03-06 10:38:00,2025-03-06 02:30:00,0.8409134,3.9523823,18.24059
Field-A,2025-03-06 14:50:40,2025-03-06 03:00:00,0.74472445,5.919074,8.22122
Field-A,2025-03-06 05:08:02,2025-03-06 03:30:00,0.4673287,7.005221,14.006302
Field-A,2025-03-06 08:23:14,2025-03-06 04:00:00,0.8044044,1.9369134,19.67694
Field-A,2025-03-06 08:44:56,2025-03-06 04:30:00,0.15,3.5534885,17.529999
Field-A,2025-03-06 14:27:17,2025-03-06 05:00:00,0.92744064,5.3184943,18.6657
Field-A,2025-03-06 06:22:17,2025-03-06 05:30:00,0.33907986,6.5863376,13.732219
Field-A,2025-03-06 15:37:35,2025-03-06 06:00:00,0.6691202,8.326723,20.85597
Field-A,2025-03-06 12:06:54,2025-03-06 06:30:00,0.6569349,4.7250643,23.394913
Field-A,2025-03-06 17:57:52,2025-03-06 07:00:00,0.78226906,4.5037637,22.975075
Field-A,2025-03-06 11:27:19,2025-03-06 07:30:00,0.52083457,3.2802887,18.99327
Field-A,2025-03-06 18:20:25,2025-03-06 08:00:00,0.19380668,5.925965,22.572248
Field-A,2025-03-06 19:14:02,2025-03-06 08:30:00,0.5210882,4.5463414,22.097424
Field-A,2025-03-06 14:16:23,2025-03-06 09:00:00,0.54055077,4.597129,34.735554
Field-A,2025-03-06 20:16:32,2025-03-06 09:30:00,0.21114543,4.9934454,24.52647
Field-A,2025-03-06 14:19:53,2025-03-06 10:00:00,0.5881669,6.413582,15.378791
Field-A,2025-03-06 18:25:45,2025-03-06 10:30:00,0.38634673,3.9597929,9.618245
Field-A,2025-03-06 22:13:13,2025-03-06 11:00:00,0.69683534,3.5012522,14.172018
Field-A,2025-03-06 13:37:47,2025-03-06 11:30:00,0.5357056,6.149793,13.677506
Field-A,2025-03-06 16:53:47,2025-03-06 12:00:00,0.9329971,0.5,19.579958
Field-A,2025-03-06 13:08:19,2025-03-06 12:30:00,0.53388786,3.871908,11.0982065
Field-A,2025-03-06 19:14:30,2025-03-06 13:00:00,0.6574704,2.667119,24.34524
Field-A,2025-03-06 16:48:22,2025-03-06 13:30:00,0.54164714,7.847168,6.273059
Field-A,2025-03-06 15:09:12,2025-03-06 14:00:00,0.28781173,4.229948,4.5723243
Field-A,2025-03-07 01:20:45,2025-03-06 14:30:00,0.5431517,3.9664245,15.054188
Field-A,2025-03-06 18:31:43,2025-03-06 15:00:00,0.71561444,5.0930305,10.102087
Field-A,2025-03-07 00:15:47,2025-03-06 15:30:00,0.6883582,3.8901806,7.192363
Field-A,2025-03-06 17:57:18,2025-03-06 16:00:00,0.5272118,4.314174,11.54051
Field-A,2025-03-06 19:41:35,2025-03-06 16:30:00,0.3177839,5.413643,10.6696
Field-A,2025-03-06 17:59:17,2025-03-06 17:00:00,0.69600254,4.271511,16.07094
Field-A,2025-03-07 01:59:50,2025-03-06 17:30:00,0.65550756,4.2557216,11.656705
Field-A,2025-03-06 22:26:57,2025-03-06 18:00:00,0.73181397,2.977653,12.22606
Field-A,2025-03-07 05:18:56,2025-03-06 18:30:00,0.5306598,2.6616757,15.9659395
Field-A,2025-03-07 01:11:07,2025-03-06 19:00:00,0.27681252,5.333401,23.099691
Field-A,2025-03-06 21:47:05,2025-03-06 19:30:00,0.6760768,5.8745213,26.295218
Field-A,2025-03-07 05:21:05,2025-03-06 20:00:00,0.5783543,2.0580554,17.034372
Field-A,2025-03-07 06:54:29,2025-03-06 20:30:00,0.8305031,6.871871,17.578802
Field-A,2025-03-07 04:17:33,2025-03-06 21:00:00,0.58517194,6.8809047,14.71769
Field-A,2025-03-07 05:50:17,2025-03-06 21:30:00,0.57181597,7.344316,19.36874
Field-A,2025-03-07 07:53:36,2025-03-06 22:00:00,0.6551058,5.859756,18.731535
Field-A,2025-03-06 23:48:51,2025-03-06 22:30:00,0.47255242,6.6015806,25.280933
Field-A,2025-03-07 01:47:36,2025-03-06 23:00:00,0.46387556,10.007057,2.7790675
Field-A,2025-03-07 08:51:32,2025-03-06 23:30:00,0.5623788,4.5366526,14.358516
Field-A,2025-03-07 09:32:26,2025-03-07 00:00:00,0.41432688,2.8994787,18.374329
Field-A,2025-03-07 02:45:17,2025-03-07 00:30:00,0.5387628,1.8250682,15.816012
Field-A,2025-03-07 01:37:10,2025-03-07 01:00:00,0.929121,9.062483,9.425789
Field-A,2025-03-07 07:59:47,2025-03-07 01:30:00,0.7676741,9.091332,6.9044333
Field-A,2025-03-07 05:19:34,2025-03-07 02:00:00,0.63544685,3.1658807,21.644257
Field-A,2025-03-07 04:28:40,2025-03-07 02:30:00,0.8593019,3.5998943,10.701519
Field-A,2025-03-07 08:19:29,2025-03-07 03:00:00,0.4315187,4.48722,3.7156966
Field-A,2025-03-07 06:41:35,2025-03-07 03:30:00,0.99,7.893365,21.99601
Field-A,2025-03-07 15:29:09,2025-03-07 04:00:00,0.49710953,2.3679352,19.212881
Field-A,2025-03-07 14:15:25,2025-03-07 04:30:00,0.94068503,0.87343705,15.188881
Field-A,2025-03-07 06:05:19,2025-03-07 05:00:00,0.93989253,9.968532,9.598139
Field-A,2025-03-07 17:03:17,2025-03-07 05:30:00,0.26441863,5.8872213,15.20591
Field-A,2025-03-07 09:09:03,2025-03-07 06:00:00,0.8440766,6.1997094,24.509113
Field-A,2025-03-07 08:27:50,2025-03-07 06:30:00,0.52889633,4.748767,4.697105
Field-A,2025-03-07 08:49:44,2025-03-07 07:00:00,0.47776568,6.2247267,5.0521564
Field-A,2025-03-07 12:02:55,2025-03-07 07:30:00,0.67443484,1.8687471,11.605642
Field-A,2025-03-07 13:06:12,2025-03-07 08:00:00,0.39857525,3.3499749,15.813494
Field-A,2025-03-07 19:20:23,2025-03-07 08:30:00,0.6703595,5.4313474,12.525957
Field-A,2025-03-07 12:56:47,2025-03-07 09:00:00,0.410657,0.5,20.499716
Field-A,2025-03-07 17:42:55,2025-03-07 09:30:00,0.6118743,4.534461,23.621838
Field-A,2025-03-07 11:06:18,2025-03-07 10:00:00,0.82036525,4.3988385,17.951382
Field-A,2025-03-07 20:21:14,2025-03-07 10:30:00,0.6495732,4.5340815,19.923027
Field-A,2025-03-07 16:46:29,2025-03-07 11:00:00,0.5152375,3.98762,17.904697
Field-A,2025-03-07 18:27:14,2025-03-07 11:30:00,0.677454,3.0090377,16.066557
Field-A,2025-03-07 17:49:35,2025-03-07 12:00:00,0.32683355,1.1915299,6.945089
Field-A,2025-03-07 21:23:36,2025-03-07 12:30:00,0.42900506,5.5184436,8.804058
Field-A,2025-03-07 20:33:45,2025-03-07 13:00:00,0.5025514,4.539727,6.5435705
Field-A,2025-03-07 17:52:44,2025-03-07 13:30:00,0.721633,2.1743805,14.960466
Field-A,2025-03-08 00:05:30,2025-03-07 14:00:00,0.65304375,5.3375735,17.625946
Field-A,2025-03-07 15:48:12,2025-03-07 14:30:00,0.67633,4.55111,5.855163
Field-A,2025-03-08 02:40:48,2025-03-07 15:00:00,0.57507116,4.185747,16.508165
Field-A,2025-03-07 22:58:02,2025-03-07 15:30:00,0.43814206,0.5,9.873486
Field-A,2025-03-07 17:14:47,2025-03-07 16:00:00,0.84786105,6.7020884,8.515605
Field-A,2025-03-07 22:29:41,2025-03-07 16:30:00,0.45439717,2.4872878,11.622554
Field-A,2025-03-07 21:03:39,2025-03-07 17:00:00,0.65542704,5.339195,8.156665
Field-A,2025-03-07 18:07:00,2025-03-07 17:30:00,0.5598212,3.4218094,20.246614
Field-A,2025-03-08 05:40:04,2025-03-07 18:00:00,0.6813388,4.3448014,14.823969
Field-A,2025-03-08 05:00:39,2025-03-07 18:30:00,0.47101235,7.7350435,21.7065
Field-A,2025-03-08 01:48:39,2025-03-07 19:00:00,0.7694819,6.3695602,12.895526
Field-A,2025-03-07 20:59:08,2025-03-07 19:30:00,0.82809,7.686088,13.160197
Field-A,2025-03-08 00:45:46,2025-03-07 20:00:00,0.75843817,5.926848,29.113678
Field-A,2025-03-08 05:06:37,2025-03-07 20:30:00,0.60837257,6.071516,4.6385765
Field-A,2025-03-08 02:13:07,2025-03-07 21:00:00,0.50167745,1.2814941,24.99137
Field-A,2025-03-08 04:00:18,2025-03-07 21:30:00,0.99,4.501445,27.581669
Field-A,2025-03-08 08:06:43,2025-03-07 22:00:00,0.4015076,4.7052,21.360722
Field-A,2025-03-08 00:41:00,2025-03-07 22:30:00,0.7386213,7.8920627,13.686707
Field-A,2025-03-08 09:21:53,2025-03-07 23:00:00,0.6399013,4.0862956,25.988314
Field-A,2025-03-08 11:15:20,2025-03-07 23:30:00,0.5687433,5.782691,13.74767
Field-A,2025-03-08 03:32:28,2025-03-08 00:00:00,0.61332935,5.6966662,11.059501
Field-A,2025-03-08 11:39:04,2025-03-08 00:30:00,0.48816124,7.7468853,13.282122
Field-A,2025-03-08 04:42:21,2025-03-08 01:00:00,0.65687,4.905763,12.008644
Field-A,2025-03-08 09:54:39,2025-03-08 01:30:00,0.6370284,7.0211315,9.373638
Field-A,2025-03-08 10:23:52,2025-03-08 02:00:00,0.99,1.4492967,23.770056
Field-A,2025-03-08 13:44:03,2025-03-08 02:30:00,0.772748,1.6491573,10.585861
Field-A,2025-03-08 03:48:37,2025-03-08 03:00:00,0.6728589,0.5,15.792471
Field-A,2025-03-08 10:38:24,2025-03-08 03:30:00,0.6836006,6.929167,5.8935966
Field-A,2025-03-08 14:09:05,2025-03-08 04:00:00,0.9111168,6.6820674,16.215675
Field-A,2025-03-08 05:35:49,2025-03-08 04:30:00,0.4053232,7.173021,7.908518
Field-A,2025-03-08 05:04:59,2025-03-08 05:00:00,0.5471081,3.709804,7.7365994
Field-A,2025-03-08 06:16:34,2025-03-08 05:30:00,0.236715,3.960195,15.234984
Field-A,2025-03-08 11:31:56,2025-03-08 06:00:00,0.6805793,4.9336953,23.398806
Field-A,2025-03-08 13:13:31,2025-03-08 06:30:00,0.73267126,8.376139,19.082895
Field-A,2025-03-08 16:30:37,2025-03-08 07:00:00,0.400792,8.926422,19.563843
Field-A,2025-03-08 12:33:24,2025-03-08 07:30:00,0.8383144,6.9463787,15.09058
Field-A,2025-03-08 18:58:16,2025-03-08 08:00:00,0.4506016,5.928243,13.650518
Field-A,2025-03-08 09:51:30,2025-03-08 08:30:00,0.5183557,8.137842,21.537985
Field-A,2025-03-08 16:31:25,2025-03-08 09:00:00,0.60152185,4.6371465,12.05776
Field-A,2025-03-08 15:04:51,2025-03-08 09:30:00,0.86695534,4.3399286,21.84104
Field-A,2025-03-08 16:22:09,2025-03-08 10:00:00,0.42552438,4.9161515,24.651628
Field-A,2025-03-08 16:32:23,2025-03-08 10:30:00,0.6324245,3.0468283,10.110292
Field-A,2025-03-08 19:22:01,2025-03-08 11:00:00,0.7194708,4.8149796,11.138882
Field-A,2025-03-08 20:05:51,2025-03-08 11:30:00,0.68232465,2.7417023,12.180132
Field-A,2025-03-08 22:06:19,2025-03-08 12:00:00,0.6889722,7.455017,5.7312617
Field-A,2025-03-08 16:54:09,2025-03-08 12:30:00,0.71707004,6.3961124,12.714181
Field-A,2025-03-08 13:09:20,2025-03-08 13:00:00,0.4801499,8.345037,25.110147
Field-A,2025-03-08 15:24:56,2025-03-08 13:30:00,0.8838004,1.6155778,8.680971
Field-A,2025-03-08 21:16:30,2025-03-08 14:00:00,0.5599931,9.383734,25.276373
Field-A,2025-03-08 16:25:41,2025-03-08 14:30:00,0.5361073,1.7405541,12.965889
Field-A,2025-03-09 00:12:09,2025-03-08 15:00:00,0.8225726,2.5637221,30.79825
Field-A,2025-03-08 15:30:11,2025-03-08 15:30:00,0.46649796,3.8341925,11.227308
Field-A,2025-03-09 03:06:18,2025-03-08 16:00:00,0.6376501,8.076985,14.992126
Field-A,2025-03-09 04:24:18,2025-03-08 16:30:00,0.44988978,5.696262,9.628718
Field-A,2025-03-08 21:47:42,2025-03-08 17:00:00,0.99,4.6635756,11.186094
Field-A,2025-03-09 03:47:37,2025-03-08 17:30:00,0.99,3.4562197,25.367254
Field-A,2025-03-09 04:49:14,2025-03-08 18:00:00,0.56015664,2.1729426,19.321756
Field-A,2025-03-09 04:13:58,2025-03-08 18:30:00,0.67357427,7.69178,23.201725
Field-A,2025-03-09 02:33:37,2025-03-08 19:00:00,0.58093596,6.9570065,6.790875
Field-A,2025-03-08 21:59:06,2025-03-08 19:30:00,0.5172521,8.175391,20.5838
Field-A,2025-03-09 00:00:02,2025-03-08 20:00:00,0.60153365,6.073,9.199897
Field-A,2025-03-09 00:47:48,2025-03-08 20:30:00,0.57269174,0.5,6.6387706
Field-A,2025-03-09 08:48:03,2025-03-08 21:00:00,0.30627987,2.4619176,17.671364
Field-A,2025-03-09 05:12:33,2025-03-08 21:30:00,0.6273442,6.222717,17.599768
Field-A,2025-03-08 22:42:12,2025-03-08 22:00:00,0.5723873,4.3866224,16.37342
Field-A,2025-03-09 00:25:33,2025-03-08 22:30:00,0.6361961,3.9705477,21.02291
Field-A,2025-03-09 09:26:13,2025-03-08 23:00:00,0.5660468,2.772901,22.114964
Field-A,2025-03-09 05:20:03,2025-03-08 23:30:00,0.5151389,7.284697,26.288105
Field-A,2025-03-09 06:20:25,2025-03-09 00:00:00,0.7374838,6.203624,7.667599
Field-A,2025-03-09 11:31:29,2025-03-09 00:30:00,0.6759642,6.302621,26.514114
Field-A,2025-03-09 08:00:59,2025-03-09 01:00:00,0.8312885,3.806075,29.17618
Field-A,2025-03-09 06:28:12,2025-03-09 01:30:00,0.66905135,5.587833,13.43639
Field-A,2025-03-09 11:59:16,2025-03-09 02:00:00,0.5444308,2.2569172,4.320558
Field-A,2025-03-09 06:31:14,2025-03-09 02:30:00,0.69101834,4.9143786,6.3155074
Field-A,2025-03-09 14:07:30,2025-03-09 03:00:00,0.22348963,0.5,12.76704
Field-A,2025-03-09 04:21:56,2025-03-09 03:30:00,0.9586624,1.7501445,30.098991
Field-A,2025-03-09 14:44:43,2025-03-09 04:00:00,0.62938845,4.490914,16.11956
Field-A,2025-03-09 05:58:01,2025-03-09 04:30:00,0.97320205,10.42526,11.679711
Field-A,2025-03-09 10:35:52,2025-03-09 05:00:00,0.42351788,1.2383653,11.202184
Field-A,2025-03-09 08:04:02,2025-03-09 05:30:00,0.37882382,2.4641228,6.740944
Field-A,2025-03-09 14:32:41,2025-03-09 06:00:00,0.64585,5.6769047,22.122032
Field-A,2025-03-09 12:04:49,2025-03-09 06:30:00,0.6452563,9.0927305,15.355518
Field-A,2025-03-09 16:01:41,2025-03-09 07:00:00,0.64088404,5.6447797,30.698807
Field-A,2025-03-09 14:15:41,2025-03-09 07:30:00,0.61344874,6.744712,20.397467
Field-A,2025-03-09 12:09:21,2025-03-09 08:00:00,0.4669389,4.4572716,21.809555
Field-A,2025-03-09 17:17:41,2025-03-09 08:30:00,0.31263596,4.0766325,14.305266
Field-A,2025-03-09 12:38:28,2025-03-09 09:00:00,0.6309671,5.3808055,8.362787
Field-A,2025-03-09 12:12:06,2025-03-09 09:30:00,0.34913343,3.7517633,9.884933
Field-A,2025-03-09 19:51:29,2025-03-09 10:00:00,0.33213887,6.7933927,6.4152713
Field-A,2025-03-09 22:26:22,2025-03-09 10:30:00,0.5114863,1.6662018,22.372763
Field-A,2025-03-09 17:25:47,2025-03-09 11:00:00,0.6575186,7.1579714,13.3055935
Field-A,2025-03-09 23:00:30,2025-03-09 11:30:00,0.93779665,5.2864885,22.667503
Field-A,2025-03-09 14:40:36,2025-03-09 12:00:00,0.75626665,4.727614,16.9514
Field-A,2025-03-09 12:33:35,2025-03-09 12:30:00,0.83797914,1.585434,13.950272
Field-A,2025-03-09 23:33:57,2025-03-09 13:00:00,0.6976591,3.0444648,7.8127804
Field-A,2025-03-09 23:28:41,2025-03-09 13:30:00,0.64603364,7.8370333,18.11143
Field-A,2025-03-09 19:56:10,2025-03-09 14:00:00,0.99,4.741082,14.469569
Field-A,2025-03-10 00:45:57,2025-03-09 14:30:00,0.34188598,5.8124766,22.315287
Field-A,2025-03-10 01:27:57,2025-03-09 15:00:00,0.5056186,3.2650297,10.9921255
Field-A,2025-03-09 19:49:44,2025-03-09 15:30:00,0.5196676,5.13608,20.312754
Field-A,2025-03-09 17:58:34,2025-03-09 16:00:00,0.74084026,2.1812656,27.485939
Field-A,2025-03-09 23:52:24,2025-03-09 16:30:00,0.4038202,5.419741,17.907892
Field-A,2025-03-10 03:41:30,2025-03-09 17:00:00,0.7174173,6.01541,21.49704
Field-A,2025-03-10 00:26:46,2025-03-09 17:30:00,0.68433696,5.9053526,20.003231
Field-A,2025-03-09 22:51:21,2025-03-09 18:00:00,0.7264025,3.2121134,29.28664
Field-A,2025-03-09 21:18:13,2025-03-09 18:30:00,0.7231401,4.447488,18.600924
Field-A,2025-03-09 22:30:38,2025-03-09 19:00:00,0.85689753,6.3818274,20.899712
Field-A,2025-03-10 04:41:58,2025-03-09 19:30:00,0.5711423,4.734837,15.746068
Field-A,2025-03-10 00:25:40,2025-03-09 20:00:00,0.67542845,4.5679283,10.57928
Field-A,2025-03-10 02:34:14,2025-03-09 20:30:00,0.44742113,9.387629,7.5427704
Field-A,2025-03-10 04:13:59,2025-03-09 21:00:00,0.4063369,3.1078238,24.86847
Field-A,2025-03-10 01:07:21,2025-03-09 21:30:00,0.8976692,7.5769205,8.941484
Field-A,2025-03-10 01:36:17,2025-03-09 22:00:00,0.4338186,2.6597025,21.221052
